day,direction,protocol,state,connections
2022-06-15,inbound,udp,OTH,939246
2022-06-15,internal,tcp,RSTR,18505
2022-06-15,internal,tcp,SF,141349
2022-06-15,inbound,udp,SF,3403027
2022-06-15,internal,tcp,SH,103191
2022-06-15,internal,tcp,REJ,20
2022-06-15,inbound,tcp,SF,10818190
2022-06-15,inbound,tcp,SH,9622402
2022-06-15,outbound,tcp,REJ,43579
2022-06-15,inbound,tcp,RSTO,7896367
2022-06-15,internal,udp,SHR,11415
2022-06-15,internal,tcp,RSTRH,13861
2022-06-15,outbound,tcp,RSTOS0,69199028
2022-06-15,inbound,tcp,RSTR,802453
2022-06-15,outbound,tcp,RSTRH,30343781
2022-06-15,outbound,udp,SHR,3211945
2022-06-15,inbound,tcp,RSTOS0,37283036
2022-06-15,internal,tcp,OTH,259336
2022-06-15,outbound,tcp,OTH,49817699
2022-06-15,outbound,udp,S0,2293626
2022-06-15,inbound,tcp,SHR,8992589
2022-06-15,outbound,icmp,OTH,1985489
2022-06-15,internal,tcp,RSTOS0,84254
2022-06-16,inbound,tcp,RSTRH,5515136
2022-06-16,outbound,tcp,S0,130666311
2022-06-16,outbound,tcp,S1,3551436
2022-06-16,outbound,tcp,S2,2504380
2022-06-16,outbound,tcp,S3,5084152
2022-06-16,internal,udp,OTH,1501
2022-06-16,inbound,tcp,REJ,113645
2022-06-16,outbound,udp,SF,19325963
2022-06-16,outbound,udp,OTH,547007
2022-06-16,outbound,tcp,SF,41632108
2022-06-16,outbound,tcp,SH,12630647
2022-06-16,inbound,udp,SHR,160616
2022-06-16,outbound,tcp,RSTO,8782464
2022-06-16,outbound,tcp,RSTR,4901782
2022-06-16,internal,icmp,OTH,456881
2022-06-16,inbound,tcp,OTH,32602928
2022-06-16,internal,udp,S0,35086
2022-06-16,internal,tcp,S0,649279
2022-06-16,internal,tcp,S1,7850
2022-06-16,inbound,udp,S0,32016787
2022-06-16,internal,tcp,S2,8256
2022-06-16,internal,tcp,S3,9915
2022-06-16,inbound,tcp,S0,1691102736
2022-06-16,inbound,tcp,S1,468409
2022-06-16,internal,tcp,SHR,57905
2022-06-16,inbound,tcp,S2,504178
2022-06-16,inbound,tcp,S3,428752
2022-06-16,outbound,tcp,SHR,56495758
2022-06-16,internal,udp,SF,112874
2022-06-16,internal,tcp,RSTO,49444
2022-06-16,inbound,icmp,OTH,20552856
2022-06-16,internal,tcp,RSTR,20744
2022-06-16,inbound,udp,OTH,827744
2022-06-16,internal,tcp,SF,164450
2022-06-16,inbound,udp,SF,4255737
2022-06-16,internal,tcp,SH,118970
2022-06-16,internal,tcp,REJ,13
2022-06-16,inbound,tcp,SF,11418505
2022-06-16,inbound,tcp,SH,9324770
2022-06-16,outbound,tcp,REJ,55916
2022-06-16,inbound,tcp,RSTO,6045357
2022-06-16,internal,udp,SHR,12530
2022-06-16,internal,tcp,RSTRH,13436
2022-06-16,outbound,tcp,RSTOS0,69887418
2022-06-16,inbound,tcp,RSTR,745176
2022-06-16,outbound,tcp,RSTRH,32440025
2022-06-16,outbound,udp,SHR,2738260
2022-06-16,inbound,tcp,RSTOS0,37676359
2022-06-16,internal,tcp,OTH,317689
2022-06-16,outbound,tcp,OTH,53467390
2022-06-16,outbound,udp,S0,2182471
2022-06-16,inbound,tcp,SHR,10385521
2022-06-16,outbound,icmp,OTH,1963643
2022-06-16,internal,tcp,RSTOS0,95830
2022-06-17,inbound,tcp,RSTRH,5091770
2022-06-17,outbound,tcp,S0,125974901
2022-06-17,outbound,tcp,S1,2372303
2022-06-17,outbound,tcp,S2,1767803
2022-06-17,outbound,tcp,S3,3161610
2022-06-17,internal,udp,OTH,631
2022-06-17,inbound,tcp,REJ,63993
2022-06-17,outbound,udp,SF,18620082
2022-06-17,outbound,udp,OTH,266928
2022-06-17,outbound,tcp,SF,37590078
2022-06-17,outbound,tcp,SH,12492695
2022-06-17,inbound,udp,SHR,116380
2022-06-17,outbound,tcp,RSTO,6980058
2022-06-17,outbound,tcp,RSTR,4047129
2022-06-17,internal,icmp,OTH,448441
2022-06-17,inbound,tcp,OTH,28875651
2022-06-17,internal,udp,S0,27270
2022-06-17,internal,tcp,S0,679581
2022-06-17,internal,tcp,S1,5650
2022-06-17,inbound,udp,S0,29602433
2022-06-17,internal,tcp,S2,5789
2022-06-17,internal,tcp,S3,7368
2022-06-17,inbound,tcp,S0,1467179807
2022-06-17,inbound,tcp,S1,307977
2022-06-17,internal,tcp,SHR,53171
2022-06-17,inbound,tcp,S2,347002
2022-06-17,inbound,tcp,S3,332462
2022-06-17,internal,udp,SF,93655
2022-06-17,outbound,tcp,SHR,56959080
2022-06-17,internal,tcp,RSTO,40475
2022-06-17,inbound,icmp,OTH,19923171
2022-06-17,inbound,udp,OTH,361477
2022-06-17,internal,tcp,RSTR,18767
2022-06-17,internal,tcp,SF,157739
2022-06-17,inbound,udp,SF,4103900
2022-06-17,internal,tcp,SH,118070
2022-06-17,internal,tcp,REJ,17
2022-06-17,inbound,tcp,SF,11117854
2022-06-17,inbound,tcp,SH,9168012
2022-06-17,outbound,tcp,REJ,25426
2022-06-17,inbound,tcp,RSTO,3316558
2022-06-17,internal,udp,SHR,7001
2022-06-17,internal,tcp,RSTRH,14564
2022-06-17,outbound,tcp,RSTOS0,70512313
2022-06-17,inbound,tcp,RSTR,791123
2022-06-17,outbound,tcp,RSTRH,34437058
2022-06-17,outbound,udp,SHR,1995315
2022-06-17,inbound,tcp,RSTOS0,32666172
2022-06-17,internal,tcp,OTH,279433
2022-06-17,outbound,tcp,OTH,58633068
2022-06-17,outbound,udp,S0,2293516
2022-06-17,inbound,tcp,SHR,11005818
2022-06-17,outbound,icmp,OTH,1832252
2022-06-17,internal,tcp,RSTOS0,90573
2022-06-18,inbound,tcp,RSTRH,5185153
2022-06-18,outbound,tcp,S0,102387761
2022-06-18,outbound,tcp,S1,926066
2022-06-18,outbound,tcp,S2,193444
2022-06-18,outbound,tcp,S3,768919
2022-06-18,internal,udp,OTH,59
2022-06-18,inbound,tcp,REJ,42559
2022-06-18,outbound,udp,SF,14917194
2022-06-18,outbound,udp,OTH,135324
2022-06-18,outbound,tcp,SF,26835887
2022-06-18,outbound,tcp,SH,10539370
2022-06-18,inbound,udp,SHR,28632
2022-06-18,outbound,tcp,RSTO,3515066
2022-06-18,outbound,tcp,RSTR,2150411
2022-06-18,internal,icmp,OTH,458731
2022-06-18,inbound,tcp,OTH,27524045
2022-06-18,internal,udp,S0,18733
2022-06-18,internal,tcp,S0,627320
2022-06-18,internal,tcp,S1,2110
2022-06-18,inbound,udp,S0,26753682
2022-06-18,internal,tcp,S2,953
2022-06-18,internal,tcp,S3,973
2022-06-18,inbound,tcp,S0,1381939974
2022-06-18,inbound,tcp,S1,197711
2022-06-18,internal,tcp,SHR,47025
2022-06-18,inbound,tcp,S2,79559
2022-06-18,inbound,tcp,S3,53649
2022-06-18,internal,udp,SF,79261
2022-06-18,outbound,tcp,SHR,47830074
2022-06-18,internal,tcp,RSTO,24626
2022-06-18,inbound,icmp,OTH,20918164
2022-06-18,inbound,udp,OTH,168690
2022-06-18,internal,tcp,RSTR,16406
2022-06-18,internal,tcp,SF,139289
2022-06-18,inbound,udp,SF,4556515
2022-06-18,internal,tcp,SH,114552
2022-06-18,inbound,tcp,SF,8823507
2022-06-18,inbound,tcp,SH,8837653
2022-06-18,outbound,tcp,REJ,13442
2022-06-18,inbound,tcp,RSTO,2383716
2022-06-18,internal,udp,SHR,815
2022-06-18,internal,tcp,RSTRH,11500
2022-06-18,outbound,tcp,RSTOS0,62759639
2022-06-18,inbound,tcp,RSTR,811110
2022-06-18,outbound,tcp,RSTRH,20633926
2022-06-18,outbound,udp,SHR,486692
2022-06-18,inbound,tcp,RSTOS0,31315662
2022-06-18,internal,tcp,OTH,261696
2022-06-18,outbound,tcp,OTH,45952683
2022-06-18,outbound,udp,S0,10537102
2022-06-18,inbound,tcp,SHR,10892355
2022-06-18,outbound,icmp,OTH,1361826
2022-06-18,internal,tcp,RSTOS0,81428
2022-06-19,inbound,tcp,RSTRH,5687290
2022-06-19,outbound,tcp,S0,102347418
2022-06-19,outbound,tcp,S1,923682
2022-06-19,outbound,tcp,S2,206410
2022-06-19,outbound,tcp,S3,740220
2022-06-19,internal,udp,OTH,89
2022-06-19,inbound,tcp,REJ,45237
2022-06-19,outbound,udp,SF,14680276
2022-06-19,outbound,udp,OTH,167937
2022-06-19,outbound,tcp,SF,26484561
2022-06-19,outbound,tcp,SH,10537227
2022-06-19,inbound,udp,SHR,26868
2022-06-19,outbound,tcp,RSTO,3505234
2022-06-19,outbound,tcp,RSTR,2252646
2022-06-19,internal,icmp,OTH,447708
2022-06-19,inbound,tcp,OTH,39581195
2022-06-19,internal,udp,S0,19024
2022-06-19,internal,tcp,S0,566655
2022-06-19,internal,tcp,S1,2021
2022-06-19,inbound,udp,S0,26388736
2022-06-19,internal,tcp,S2,860
2022-06-19,internal,tcp,S3,949
2022-06-19,inbound,tcp,S0,1350664403
2022-06-19,inbound,tcp,S1,173377
2022-06-19,internal,tcp,SHR,44756
2022-06-19,inbound,tcp,S2,104061
2022-06-19,inbound,tcp,S3,62524
2022-06-19,internal,udp,SF,75634
2022-06-19,outbound,tcp,SHR,47013523
2022-06-19,internal,tcp,RSTO,20020
2022-06-19,inbound,icmp,OTH,20791369
2022-06-19,internal,tcp,RSTR,16059
2022-06-19,inbound,udp,OTH,196481
2022-06-19,internal,tcp,SF,135978
2022-06-19,inbound,udp,SF,3610678
2022-06-19,internal,tcp,SH,111798
2022-06-19,internal,tcp,REJ,4
2022-06-19,inbound,tcp,SF,8464368
2022-06-19,inbound,tcp,SH,9008662
2022-06-19,outbound,tcp,REJ,9258
2022-06-19,inbound,tcp,RSTO,2481719
2022-06-19,internal,udp,SHR,827
2022-06-19,internal,tcp,RSTRH,11248
2022-06-19,outbound,tcp,RSTOS0,66328228
2022-06-19,inbound,tcp,RSTR,728555
2022-06-19,outbound,tcp,RSTRH,18920977
2022-06-19,outbound,udp,SHR,490694
2022-06-19,inbound,tcp,RSTOS0,33597189
2022-06-19,internal,tcp,OTH,261369
2022-06-19,outbound,tcp,OTH,39534739
2022-06-19,outbound,udp,S0,1824131
2022-06-19,inbound,tcp,SHR,10165694
2022-06-19,outbound,icmp,OTH,1324110
2022-06-19,internal,tcp,RSTOS0,73903
2022-06-20,inbound,tcp,RSTRH,4944538
2022-06-20,outbound,tcp,S0,130111467
2022-06-20,outbound,tcp,S1,3190379
2022-06-20,outbound,tcp,S2,2578675
2022-06-20,outbound,tcp,S3,4859249
2022-06-20,internal,udp,OTH,702
2022-06-20,inbound,tcp,REJ,51494
2022-06-20,outbound,udp,SF,19194265
2022-06-20,outbound,udp,OTH,402767
2022-06-20,outbound,tcp,SF,42062300
2022-06-20,outbound,tcp,SH,13138629
2022-06-20,inbound,udp,SHR,143093
2022-06-20,outbound,tcp,RSTO,8310998
2022-06-20,outbound,tcp,RSTR,4775429
2022-06-20,internal,icmp,OTH,450702
2022-06-20,inbound,tcp,OTH,35320549
2022-06-20,internal,udp,S0,29980
2022-06-20,internal,tcp,S0,581048
2022-06-20,internal,tcp,S1,5175
2022-06-20,inbound,udp,S0,28437528
2022-06-20,internal,tcp,S2,5173
2022-06-20,internal,tcp,S3,6610
2022-06-20,inbound,tcp,S0,1283791206
2022-06-20,inbound,tcp,S1,346265
2022-06-20,internal,tcp,SHR,46209
2022-06-20,inbound,tcp,S2,475079
2022-06-20,inbound,tcp,S3,427409
2022-06-20,outbound,tcp,SHR,61106820
2022-06-20,internal,udp,SF,76752
2022-06-20,internal,tcp,RSTO,33608
2022-06-20,inbound,icmp,OTH,20747388
2022-06-20,inbound,udp,OTH,577435
2022-06-20,internal,tcp,RSTR,18040
2022-06-20,internal,tcp,SF,140951
2022-06-20,inbound,udp,SF,3092120
2022-06-20,internal,tcp,SH,108970
2022-06-20,internal,tcp,REJ,13
2022-06-20,inbound,tcp,SF,11080188
2022-06-20,inbound,tcp,SH,8732121
2022-06-20,outbound,tcp,REJ,27812
2022-06-20,inbound,tcp,RSTO,3516887
2022-06-20,internal,udp,SHR,7099
2022-06-20,internal,tcp,RSTRH,11689
2022-06-20,outbound,tcp,RSTOS0,70232875
2022-06-20,inbound,tcp,RSTR,733812
2022-06-20,outbound,tcp,RSTRH,30633355
2022-06-20,outbound,udp,SHR,2417279
2022-06-20,inbound,tcp,RSTOS0,34241293
2022-06-20,internal,tcp,OTH,270116
2022-06-20,outbound,tcp,OTH,47722298
2022-06-20,outbound,udp,S0,2028641
2022-06-20,inbound,tcp,SHR,9635135
2022-06-20,outbound,icmp,OTH,1962875
2022-06-20,internal,tcp,RSTOS0,75581
2022-06-21,inbound,tcp,RSTRH,4918733
2022-06-21,outbound,tcp,S0,113186975
2022-06-21,outbound,tcp,S1,3687765
2022-06-21,outbound,tcp,S2,2603987
2022-06-21,outbound,tcp,S3,4947294
2022-06-21,internal,udp,OTH,2190
2022-06-21,inbound,tcp,REJ,97235
2022-06-21,outbound,udp,SF,18327863
2022-06-21,outbound,udp,OTH,696390
2022-06-21,outbound,tcp,SF,36460518
2022-06-21,outbound,tcp,SH,11262188
2022-06-21,inbound,udp,SHR,163859
2022-06-21,outbound,tcp,RSTO,7650866
2022-06-21,outbound,tcp,RSTR,4653846
2022-06-21,internal,icmp,OTH,459340
2022-06-21,inbound,tcp,OTH,35965105
2022-06-21,internal,udp,S0,30975
2022-06-21,internal,tcp,S0,508826
2022-06-21,internal,tcp,S1,6467
2022-06-21,inbound,udp,S0,31672363
2022-06-21,internal,tcp,S2,6059
2022-06-21,internal,tcp,S3,7810
2022-06-21,inbound,tcp,S0,1455978657
2022-06-21,inbound,tcp,S1,440867
2022-06-21,internal,tcp,SHR,39865
2022-06-21,inbound,tcp,S2,538844
2022-06-21,inbound,tcp,S3,467897
2022-06-21,internal,udp,SF,74183
2022-06-21,outbound,tcp,SHR,56872003
2022-06-21,internal,tcp,RSTO,36631
2022-06-21,inbound,icmp,OTH,20140719
2022-06-21,internal,tcp,RSTR,18714
2022-06-21,inbound,udp,OTH,1057009
2022-06-21,internal,tcp,SF,127541
2022-06-21,inbound,udp,SF,3068023
2022-06-21,internal,tcp,SH,102521
2022-06-21,internal,tcp,REJ,82
2022-06-21,inbound,tcp,SF,10408215
2022-06-21,inbound,tcp,SH,8007540
2022-06-21,outbound,tcp,REJ,46978
2022-06-21,inbound,tcp,RSTO,3707013
2022-06-21,internal,udp,SHR,8604
2022-06-21,internal,tcp,RSTRH,11359
2022-06-21,inbound,tcp,RSTR,868835
2022-06-21,outbound,tcp,RSTOS0,61017510
2022-06-21,outbound,tcp,RSTRH,57072384
2022-06-21,outbound,udp,SHR,2633833
2022-06-21,inbound,tcp,RSTOS0,31592617
2022-06-21,internal,tcp,OTH,266238
2022-06-21,outbound,tcp,OTH,47802647
2022-06-21,outbound,udp,S0,2139034
2022-06-21,inbound,tcp,SHR,9081060
2022-06-21,outbound,icmp,OTH,2157520
2022-06-21,internal,tcp,RSTOS0,67129
2022-06-22,inbound,tcp,RSTRH,7229635
2022-06-22,outbound,tcp,S0,116992935
2022-06-22,outbound,tcp,S1,3153058
2022-06-22,outbound,tcp,S2,2259787
2022-06-22,outbound,tcp,S3,4518922
2022-06-22,internal,udp,OTH,1449
2022-06-22,inbound,tcp,REJ,78304
2022-06-22,outbound,udp,SF,19997022
2022-06-22,outbound,udp,OTH,506057
2022-06-22,outbound,tcp,SF,36718682
2022-06-22,outbound,tcp,SH,12166708
2022-06-22,inbound,udp,SHR,158467
2022-06-22,outbound,tcp,RSTO,7727175
2022-06-22,outbound,tcp,RSTR,4594147
2022-06-22,internal,icmp,OTH,453374
2022-06-22,inbound,tcp,OTH,38655772
2022-06-22,internal,udp,S0,26762
2022-06-22,internal,tcp,S0,441801
2022-06-22,internal,tcp,S1,4115
2022-06-22,inbound,udp,S0,32624116
2022-06-22,internal,tcp,S2,3901
2022-06-22,internal,tcp,S3,5553
2022-06-22,inbound,tcp,S0,1612948352
2022-06-22,inbound,tcp,S1,474923
2022-06-22,internal,tcp,SHR,33535
2022-06-22,inbound,tcp,S2,418458
2022-06-22,inbound,tcp,S3,375395
2022-06-22,internal,udp,SF,64455
2022-06-22,outbound,tcp,SHR,50292566
2022-06-22,internal,tcp,RSTO,25994
2022-06-22,inbound,icmp,OTH,20427695
2022-06-22,inbound,udp,OTH,811325
2022-06-22,internal,tcp,RSTR,13741
2022-06-22,internal,tcp,SF,114745
2022-06-22,inbound,udp,SF,3678588
2022-06-22,internal,tcp,SH,93841
2022-06-22,internal,tcp,REJ,25
2022-06-22,inbound,tcp,SF,10151240
2022-06-22,inbound,tcp,SH,8785884
2022-06-22,outbound,tcp,REJ,37181
2022-06-22,inbound,tcp,RSTO,3120949
2022-06-22,internal,udp,SHR,6305
2022-06-22,internal,tcp,RSTRH,9980
2022-06-22,outbound,tcp,RSTOS0,63587786
2022-06-22,inbound,tcp,RSTR,918398
2022-06-22,outbound,tcp,RSTRH,82490472
2022-06-22,outbound,udp,SHR,2401159
2022-06-22,inbound,tcp,RSTOS0,32484503
2022-06-22,internal,tcp,OTH,238440
2022-06-22,outbound,tcp,OTH,46108645
2022-06-22,outbound,udp,S0,7718580
2022-06-22,inbound,tcp,SHR,9097696
2022-06-22,outbound,icmp,OTH,2006275
2022-06-22,internal,tcp,RSTOS0,51072
2022-06-23,inbound,tcp,RSTRH,4819293
2022-06-23,outbound,tcp,S0,105213539
2022-06-23,outbound,tcp,S1,3401343
2022-06-23,outbound,tcp,S2,2315323
2022-06-23,outbound,tcp,S3,4306003
2022-06-23,internal,udp,OTH,1680
2022-06-23,inbound,tcp,REJ,143449
2022-06-23,outbound,udp,SF,18314093
2022-06-23,outbound,udp,OTH,861716
2022-06-23,outbound,tcp,SF,34279084
2022-06-23,outbound,tcp,SH,10575464
2022-06-23,inbound,udp,SHR,158879
2022-06-23,outbound,tcp,RSTO,7438973
2022-06-23,outbound,tcp,RSTR,4245978
2022-06-23,internal,icmp,OTH,426069
2022-06-23,inbound,tcp,OTH,28280937
2022-06-23,internal,udp,S0,29765
2022-06-23,internal,tcp,S0,430051
2022-06-23,internal,tcp,S1,5134
2022-06-23,inbound,udp,S0,34022184
2022-06-23,internal,tcp,S2,5200
2022-06-23,internal,tcp,S3,6969
2022-06-23,inbound,tcp,S0,1380216111
2022-06-23,inbound,tcp,S1,543904
2022-06-23,internal,tcp,SHR,37485
2022-06-23,inbound,tcp,S2,504911
2022-06-23,inbound,tcp,S3,486205
2022-06-23,outbound,tcp,SHR,39812049
2022-06-23,internal,udp,SF,64515
2022-06-23,internal,tcp,RSTO,25888
2022-06-23,inbound,icmp,OTH,18838510
2022-06-23,inbound,udp,OTH,1314764
2022-06-23,internal,tcp,RSTR,14002
2022-06-23,internal,tcp,SF,114385
2022-06-23,inbound,udp,SF,3844910
2022-06-23,internal,tcp,SH,89277
2022-06-23,internal,tcp,REJ,21
2022-06-23,inbound,tcp,SF,11112350
2022-06-23,inbound,tcp,SH,8037997
2022-06-23,outbound,tcp,REJ,64380
2022-06-23,inbound,tcp,RSTO,3692789
2022-06-23,internal,udp,SHR,7618
2022-06-23,internal,tcp,RSTRH,9773
2022-06-23,outbound,tcp,RSTOS0,57995057
2022-06-23,inbound,tcp,RSTR,741994
2022-06-23,outbound,tcp,RSTRH,38620502
2022-06-23,outbound,udp,SHR,2321328
2022-06-23,inbound,tcp,RSTOS0,35199183
2022-06-23,internal,tcp,OTH,235349
2022-06-23,outbound,tcp,OTH,50962388
2022-06-23,outbound,udp,S0,2026144
2022-06-23,inbound,tcp,SHR,9783260
2022-06-23,outbound,icmp,OTH,1978540
2022-06-23,internal,tcp,RSTOS0,52771
2022-06-24,inbound,tcp,RSTRH,4708584
2022-06-24,outbound,tcp,S0,104704763
2022-06-24,outbound,tcp,S1,2232976
2022-06-24,outbound,tcp,S2,1761017
2022-06-24,outbound,tcp,S3,3037539
2022-06-24,internal,udp,OTH,440
2022-06-24,inbound,tcp,REJ,40736
2022-06-24,outbound,udp,SF,18853145
2022-06-24,outbound,udp,OTH,299516
2022-06-24,outbound,tcp,SF,31287316
2022-06-24,outbound,tcp,SH,11506337
2022-06-24,inbound,udp,SHR,122376
2022-06-24,outbound,tcp,RSTO,6556290
2022-06-24,outbound,tcp,RSTR,3713048
2022-06-24,internal,icmp,OTH,458674
2022-06-24,inbound,tcp,OTH,25446896
2022-06-24,internal,udp,S0,25596
2022-06-24,internal,tcp,S0,255389
2022-06-24,internal,tcp,S1,3481
2022-06-24,inbound,udp,S0,30548075
2022-06-24,internal,tcp,S2,3265
2022-06-24,internal,tcp,S3,4985
2022-06-24,inbound,tcp,S0,1203638863
2022-06-24,internal,tcp,SHR,31140
2022-06-24,inbound,tcp,S1,298465
2022-06-24,inbound,tcp,S2,380558
2022-06-24,inbound,tcp,S3,380443
2022-06-24,outbound,tcp,SHR,40793618
2022-06-24,internal,udp,SF,68539
2022-06-24,internal,tcp,RSTO,23785
2022-06-24,inbound,icmp,OTH,19450461
2022-06-24,inbound,udp,OTH,425181
2022-06-24,internal,tcp,RSTR,12480
2022-06-24,internal,tcp,SF,77181
2022-06-24,inbound,udp,SF,3113347
2022-06-24,internal,tcp,SH,63168
2022-06-24,internal,tcp,REJ,26
2022-06-24,inbound,tcp,SF,11079850
2022-06-24,inbound,tcp,SH,7955077
2022-06-24,outbound,tcp,REJ,18714
2022-06-24,inbound,tcp,RSTO,3712753
2022-06-24,internal,udp,SHR,5259
2022-06-24,internal,tcp,RSTRH,9024
2022-06-24,outbound,tcp,RSTOS0,57646366
2022-06-24,inbound,tcp,RSTR,764732
2022-06-24,outbound,tcp,RSTRH,24108050
2022-06-24,outbound,udp,SHR,1610065
2022-06-24,inbound,tcp,RSTOS0,34530789
2022-06-24,internal,tcp,OTH,121566
2022-06-24,outbound,tcp,OTH,42949303
2022-06-24,outbound,udp,S0,3862109
2022-06-24,inbound,tcp,SHR,10629307
2022-06-24,outbound,icmp,OTH,1749113
2022-06-24,internal,tcp,RSTOS0,56991
2022-06-25,inbound,tcp,RSTRH,5484535
2022-06-25,outbound,tcp,S0,78997700
2022-06-25,outbound,tcp,S1,1004074
2022-06-25,outbound,tcp,S2,373220
2022-06-25,outbound,tcp,S3,854102
2022-06-25,internal,udp,OTH,472
2022-06-25,inbound,tcp,REJ,78143
2022-06-25,outbound,udp,SF,14287324
2022-06-25,outbound,udp,OTH,581964
2022-06-25,outbound,tcp,SF,20383341
2022-06-25,outbound,tcp,SH,8868144
2022-06-25,inbound,udp,SHR,55517
2022-06-25,outbound,tcp,RSTO,3287168
2022-06-25,outbound,tcp,RSTR,1828061
2022-06-25,internal,icmp,OTH,439723
2022-06-25,inbound,tcp,OTH,29192345
2022-06-25,internal,udp,S0,19991
2022-06-25,internal,tcp,S0,269277
2022-06-25,internal,tcp,S1,2212
2022-06-25,inbound,udp,S0,29499934
2022-06-25,internal,tcp,S2,1099
2022-06-25,internal,tcp,S3,1616
2022-06-25,inbound,tcp,S0,1327427633
2022-06-25,inbound,tcp,S1,232352
2022-06-25,internal,tcp,SHR,30557
2022-06-25,inbound,tcp,S2,137347
2022-06-25,inbound,tcp,S3,115465
2022-06-25,internal,udp,SF,65622
2022-06-25,outbound,tcp,SHR,26514898
2022-06-25,internal,tcp,RSTO,18502
2022-06-25,inbound,icmp,OTH,19532880
2022-06-25,internal,tcp,RSTR,11430
2022-06-25,inbound,udp,OTH,822284
2022-06-25,internal,tcp,SF,75982
2022-06-25,inbound,udp,SF,2906799
2022-06-25,internal,tcp,SH,65929
2022-06-25,internal,tcp,REJ,11
2022-06-25,inbound,tcp,SF,7611054
2022-06-25,inbound,tcp,SH,7308187
2022-06-25,outbound,tcp,REJ,14527
2022-06-25,inbound,tcp,RSTO,2949789
2022-06-25,internal,udp,SHR,1926
2022-06-25,internal,tcp,RSTRH,8872
2022-06-25,outbound,tcp,RSTOS0,51147625
2022-06-25,inbound,tcp,RSTR,1105440
2022-06-25,outbound,tcp,RSTRH,15000012
2022-06-25,outbound,udp,SHR,572852
2022-06-25,inbound,tcp,RSTOS0,29904153
2022-06-25,internal,tcp,OTH,139179
2022-06-25,outbound,tcp,OTH,41073732
2022-06-25,outbound,udp,S0,819273
2022-06-25,outbound,icmp,OTH,1350259
2022-06-25,inbound,tcp,SHR,8772990
2022-06-25,internal,tcp,RSTOS0,54000
2022-06-26,inbound,tcp,RSTRH,5382738
2022-06-26,outbound,tcp,S0,80133938
2022-06-26,outbound,tcp,S1,998394
2022-06-26,outbound,tcp,S2,220256
2022-06-26,outbound,tcp,S3,700607
2022-06-26,internal,udp,OTH,472
2022-06-26,inbound,tcp,REJ,40283
2022-06-26,outbound,udp,SF,13915400
2022-06-26,outbound,udp,OTH,467927
2022-06-26,outbound,tcp,SF,20066785
2022-06-26,outbound,tcp,SH,9212602
2022-06-26,inbound,udp,SHR,52851
2022-06-26,outbound,tcp,RSTO,2993725
2022-06-26,outbound,tcp,RSTR,1722669
2022-06-26,internal,icmp,OTH,413238
2022-06-26,inbound,tcp,OTH,34537929
2022-06-26,internal,udp,S0,18751
2022-06-26,internal,tcp,S0,266719
2022-06-26,internal,tcp,S1,1825
2022-06-26,inbound,udp,S0,28004997
2022-06-26,internal,tcp,S2,670
2022-06-26,internal,tcp,S3,1011
2022-06-26,inbound,tcp,S0,1231408154
2022-06-26,inbound,tcp,S1,224405
2022-06-26,internal,tcp,SHR,32605
2022-06-26,inbound,tcp,S2,96322
2022-06-26,inbound,tcp,S3,75454
2022-06-26,outbound,tcp,SHR,27073586
2022-06-26,internal,udp,SF,58743
2022-06-26,internal,tcp,RSTO,15900
2022-06-26,inbound,icmp,OTH,19309309
2022-06-26,internal,tcp,RSTR,10911
2022-06-26,inbound,udp,OTH,616756
2022-06-26,internal,tcp,SF,73083
2022-06-26,inbound,udp,SF,2874686
2022-06-26,internal,tcp,SH,61910
2022-06-26,internal,tcp,REJ,3
2022-06-26,inbound,tcp,SF,7541905
2022-06-26,inbound,tcp,SH,7865779
2022-06-26,outbound,tcp,REJ,17232
2022-06-26,inbound,tcp,RSTO,2872229
2022-06-26,internal,udp,SHR,1262
2022-06-26,internal,tcp,RSTRH,8484
2022-06-26,outbound,tcp,RSTOS0,51997113
2022-06-26,inbound,tcp,RSTR,847642
2022-06-26,outbound,tcp,RSTRH,15650323
2022-06-26,outbound,udp,SHR,476370
2022-06-26,inbound,tcp,RSTOS0,30130974
2022-06-26,internal,tcp,OTH,137471
2022-06-26,outbound,tcp,OTH,38222125
2022-06-26,outbound,udp,S0,858757
2022-06-26,inbound,tcp,SHR,9260562
2022-06-26,outbound,icmp,OTH,1308805
2022-06-26,internal,tcp,RSTOS0,48287
2022-06-27,inbound,tcp,RSTRH,4509412
2022-06-27,outbound,tcp,S0,103923935
2022-06-27,outbound,tcp,S1,3709943
2022-06-27,outbound,tcp,S2,2298625
2022-06-27,outbound,tcp,S3,4780833
2022-06-27,internal,udp,OTH,1382
2022-06-27,inbound,tcp,REJ,100429
2022-06-27,outbound,udp,SF,18525692
2022-06-27,outbound,udp,OTH,1041391
2022-06-27,outbound,tcp,SF,33137260
2022-06-27,outbound,tcp,SH,10765607
2022-06-27,inbound,udp,SHR,160235
2022-06-27,outbound,tcp,RSTO,7211598
2022-06-27,outbound,tcp,RSTR,4261055
2022-06-27,internal,icmp,OTH,428403
2022-06-27,inbound,tcp,OTH,40260342
2022-06-27,internal,udp,S0,29358
2022-06-27,internal,tcp,S0,330912
2022-06-27,internal,tcp,S1,6355
2022-06-27,inbound,udp,S0,30421934
2022-06-27,internal,tcp,S2,5931
2022-06-27,internal,tcp,S3,7999
2022-06-27,inbound,tcp,S0,1143505952
